,growth_factor_fmp,inflation_factor_fmp,real_rates_factor_fmp,credit_factor_fmp,currency_factor_fmp,liquidity_factor_fmp,tail_risk_factor_fmp,growth,inflation,real_rates,credit,currency,liquidity,tail_risk
2007-11-30,-1.189382473,0.260637832,-1.309851442,2.57345837,1.453587681,-1.040854562,0.802222721,0.336343644,1.32958178,-1.167201373,4.789097166,1.487715194,1.232145256,0.86526079
2007-12-31,-3.225758243,2.198429322,0.414318298,0.806626384,-1.707036574,-2.820679687,-0.696147365,-0.337691344,-0.245729067,0.820314003,0.71708726,0.182619481,0.761987658,0.241846216
2008-01-31,4.69909549,-2.059626511,-1.132392815,-0.429145923,0.12348687,8.463460869,8.455355434,-0.119556044,-0.24544503,-1.0491713,0.92567747,-0.933946701,1.909897203,2.038991572
2008-02-29,3.50734322,2.312194664,-0.32837796,-1.086878549,-1.464679402,0.078393807,-0.303017378,-0.224897539,-1.189609189,-0.093782281,2.791035298,-1.891744158,0.653367042,1.101486968
2008-03-31,-3.530657271,0.48767453,-0.034643309,1.58049112,0.754636147,-4.402428506,-1.030319278,0.704194219,-0.242456313,0.143143045,2.84249754,-0.790517379,1.469135257,1.220704289
2008-04-30,-2.231867831,2.07707354,0.679351884,-1.835345447,-0.812320195,-6.014861756,-4.632743674,-0.0713554,-0.557611433,0.698011629,-2.442739603,-0.62630421,0.51943493,1.937591533
2008-05-31,-3.234851667,4.106386547,0.630422896,0.35086586,-0.572722594,-5.017393741,-4.738476924,-0.705500632,0.705984034,0.194144451,-3.253546871,0.339145683,0.397026445,-0.336459963
2008-06-30,1.638342679,2.516455915,-0.605639842,0.526967318,1.08527953,-1.010651249,2.411530881,-0.295518241,2.272469187,-0.402871996,0.813214226,0.275455188,1.010839092,1.147158972
2008-07-31,-0.90347089,-3.732916024,0.435201719,1.190261806,0.92021794,5.81955719,3.704465446,-0.789009548,1.323758226,-0.099664076,2.175510284,0.112335451,1.700223336,1.395154108
2008-08-31,-1.475580796,-2.222316867,-0.594775643,-0.446269024,4.968389774,-2.455568064,1.061356152,0.017242726,-1.502917757,-0.431243608,0.774760157,5.807846029,0.365614018,0.277211604
2008-09-30,-0.594539266,1.562283258,1.079690199,5.91249501,2.504825594,3.019541385,0.520799592,-0.873203285,-1.185610288,0.426750903,7.973036198,5.029076359,2.881415885,2.605861356
2008-10-31,-2.613179338,-0.176273441,1.817179344,10.16477914,9.681358195,-1.555658204,-1.851898525,-1.624368888,-4.237667012,0.707955317,11.63149624,10.68622055,4.723125545,2.66929909
2008-11-30,-1.589364889,-9.109282618,-1.780582819,-0.70222266,0.834994953,15.87426868,15.53711679,-0.261357043,-1.660548177,-2.59848932,2.696158386,3.590572749,3.396954553,2.357746635
2008-12-31,-10.16437736,-8.510845668,-1.760834683,0.034351963,-6.971114171,9.340619787,9.271638167,-1.038466419,0.753956539,-0.663947694,-0.855162049,-4.651926519,2.844776955,2.325253231
2009-01-31,1.95590064,2.363966616,1.981358692,2.2589048,3.565583141,6.957071944,-0.184410118,1.359634809,0.375533808,1.547675954,-5.139437692,5.615214579,2.14199216,2.33155471
2009-02-28,6.321106739,1.547413845,0.549859567,2.25552121,3.892997968,9.630459187,0.201568465,0.80174816,0.359937017,0.276524534,-1.54677386,2.869950008,1.369524136,0.816543161
2009-03-31,3.934060941,1.073410485,-1.764304425,-1.100264556,-2.448299357,1.718683795,-4.497503992,0.348574885,-0.76358135,-0.716945895,1.552259265,-5.251234182,1.411816552,0.311636576
2009-04-30,-1.437394929,-3.298911822,1.358310107,-4.167189759,-3.21425327,1.500664524,-0.147828027,0.933010148,0.02739102,1.035199407,-3.009011085,-3.772556349,0.799726923,1.454389134
2009-05-31,-2.75357496,3.995477322,0.190366298,-0.893014908,-8.075245354,-4.378457689,-4.371666325,0.460569036,-0.755044496,0.403290789,-5.126986831,-7.981892074,0.885103612,1.127058971
2009-06-30,1.150590755,-0.709054174,-0.53426203,-1.699886042,2.691481706,-0.038739085,1.382283052,0.445588076,0.477204708,-0.233975478,-4.643808007,0.752607345,0.74976318,-0.641263405
2009-07-31,3.893795399,-2.16118219,-0.711455249,-3.359519751,-2.544860945,2.615138116,1.02860334,1.059018373,0.048897838,-0.112524978,-2.3041263,-3.468011308,0.038680915,-0.247838553
2009-08-31,1.327575322,-2.867816653,-0.710259899,-2.053581487,0.288761069,-0.283490214,3.30370863,1.00433926,0.047664103,-0.450190728,-2.821867445,-0.413794754,0.297148391,-0.866533458
2009-09-30,-0.726474348,-1.391014569,-0.433159738,-0.359023408,-3.718232319,4.749716514,0.520117314,-0.675053022,0.046518911,-0.166723285,-0.821523075,-3.11041294,-0.165552049,-2.019456431
2009-10-31,2.416473374,1.369149993,-0.126373034,-1.185943921,0.656426631,0.434680197,1.331287472,1.002638981,0.496751967,0.57524451,-0.257897577,-0.114923294,0.279974926,-1.999798378
2009-11-30,2.580772131,-0.010707405,-0.832597544,0.013023772,-4.867258327,3.342311065,0.326783315,-0.468709207,0.022085279,-0.706542751,-0.035186136,-1.963484452,-0.026745808,-0.177183077
2009-12-31,3.501601603,0.086291011,1.083423831,-3.00354113,3.398103625,0.14576496,-2.10325716,0.693401241,-0.451857566,2.023252624,-1.318677382,1.56287428,-0.534655944,-0.458228779
2010-01-31,-4.048505794,-1.38734675,-0.165010967,2.704802117,1.467401346,0.69565711,1.727712756,1.315969295,-0.440806471,-1.072897325,-1.565084244,1.880740018,-0.528111044,-0.828045402
2010-02-28,0.982059471,-0.343655349,-0.014600761,-2.150441166,-0.475829919,-0.50029673,1.428101714,-0.692070232,-0.430533412,0.151753168,0.925232005,-0.139154088,-0.15186031,-0.925165994
2010-03-31,2.597357076,-0.539610816,0.011282848,-2.471635228,-0.265930718,1.996485559,-1.186488338,1.028734743,0.080467425,0.645273521,-1.667872746,-1.426807216,-0.80626647,-1.114427094
2010-04-30,-2.556295131,1.375628673,-0.727551562,0.802521607,-1.271942715,-2.218723292,-0.490311955,0.046150722,-1.403237639,-0.545465131,-0.518670238,-0.365661692,-0.771891002,-0.903184203
2010-05-31,-0.814339387,-1.741399956,-0.245754693,3.011860352,3.593696311,7.14151061,3.412595967,0.127310143,0.130393707,-0.901840972,2.252445748,6.110242611,0.038751342,-0.453686407
2010-06-30,-2.685522361,-0.89234542,-0.707069066,0.952587177,-0.089444805,3.155880694,2.489329075,-1.295346564,-0.884376099,-0.520333863,1.690839325,-0.815781425,-0.156993164,-1.114301801
2010-07-31,1.18782009,-1.09008331,-0.160815368,-2.768129682,-3.146038481,-3.101301064,-0.845013399,0.495251089,0.669303728,0.330706332,-0.928048858,-5.746025569,-0.035969913,0.332868462
2010-08-31,1.034282736,-2.871875509,-1.352719885,0.418008417,0.941925835,8.214165559,5.437362606,1.247592281,0.653916586,-1.189129793,0.325467855,1.715645126,-0.502971137,-1.086479923
2010-09-30,1.186613791,0.788236412,-0.038942563,-1.597409049,-5.692306986,-2.717431168,-2.517570735,-0.176979764,-0.405591811,0.511996359,-0.135485957,-6.115305664,-0.868128198,0.524395888
2010-10-31,0.322289012,-0.670095243,0.293278706,-1.070481685,-2.716809407,-0.757354145,0.489742939,1.379352395,-0.398570203,0.293852886,0.98582398,-1.623164576,-0.34823516,-0.122218303
2010-11-30,-0.580395645,2.686374451,0.641128604,1.238751982,1.730520748,-3.079173309,-2.914364464,-0.212938974,-0.391902525,0.565513569,0.200523164,3.722909334,-0.703396092,-0.163135602
2010-12-31,3.052193619,0.581357711,0.32618299,-2.991430948,-3.464270353,-3.794837204,-1.095500868,-0.251820719,0.703133611,0.921548241,-2.451800799,-5.025473651,-0.194365157,-0.874108765
2011-01-31,-1.321199254,0.515979459,0.173796737,-1.034408677,1.006350742,-7.999511474,-0.851480257,1.054891318,0.688730977,-0.402423629,-1.137978527,0.194156016,-0.194375141,-0.897968347
2011-02-28,0.416361898,0.226699308,-0.590940645,-0.889295791,-1.811754204,-2.353276623,0.818511095,-0.021837252,0.675185191,-0.055401279,-0.291934699,-1.725610835,-0.616044072,-0.593588923
2011-03-31,-1.950818366,2.19613903,0.10412983,1.30904667,-1.764654966,1.367348658,-3.045860466,-0.237012305,0.106015229,-0.015214754,0.389534127,-1.128780698,-0.397887731,0.175994127
2011-04-30,-2.811186891,0.120044832,-0.639605061,0.227057642,-4.963203443,-2.252251927,0.717287714,0.202634642,0.104667999,-0.532453741,-0.220388441,-4.869973334,-0.853163213,-0.454785767
2011-05-31,0.786967662,-2.445955409,-0.498630109,-0.179194355,2.25985422,3.433596891,2.865550959,-1.991010124,0.675303252,-0.537777863,0.493261594,1.638914647,-0.446987414,-1.4571358
2011-06-30,0.357011514,-0.646326087,0.314133478,0.687284017,0.799132423,3.538796577,0.266567182,1.395736953,-0.491637065,0.729160048,1.127295259,-0.06643088,-0.632165731,-1.515436373
2011-07-31,1.970395473,-0.489973855,-1.372608958,-0.343023438,-0.927850599,4.507877078,3.433181542,-1.7785807,1.782556457,-1.214340338,0.10708554,-2.383546093,-0.5361283,-1.226299116
2011-08-31,-2.447790752,-1.593469827,-1.069227828,1.969722606,-0.871262345,3.079997545,6.34892189,0.40354316,1.172713014,-0.88354166,2.793794024,1.927424155,1.254275558,-0.309688564
2011-09-30,-5.669182827,-0.757570754,-1.469733712,4.572015573,8.212607675,-6.508962839,1.021925091,0.31631789,0.026354868,-0.357273675,2.235000015,9.481035051,0.102300728,2.060042985
2011-10-31,0.17737185,0.293333751,0.148033147,-2.684916504,-5.421433692,-0.51785401,-2.396383328,-0.805959501,-0.545513099,0.603194689,-2.359296947,-4.877484357,0.016462521,-0.289259239
2011-11-30,1.063902702,1.737225871,-0.249107597,0.814966808,1.616158051,-0.973844839,-1.534919976,0.331518967,-0.537907766,-0.2862831,0.718502866,3.472502127,0.121606393,0.184707205
2011-12-31,-3.823128536,-2.006580647,-0.612903166,-0.731108081,3.297336024,-4.928869261,1.213467995,0.116847942,-1.100160701,-0.591338,0.972845789,1.683047605,-0.000617389,0.013048348
2012-01-31,4.902507201,0.344058788,-0.511418849,-0.780787408,-3.84341583,7.217068805,-0.784834774,-0.31111085,-0.50590959,-0.039136637,-1.181648283,-3.654899142,-0.436315667,0.44537794
2012-02-29,-1.917167426,0.274205884,0.254579947,-2.154796895,-0.962847973,-3.489475279,-1.380194091,-0.805691997,0.0855008,0.565749922,-1.224109883,-2.199627976,-0.681400701,-0.545180542
2012-03-31,-2.807820656,-0.666808703,0.933959985,0.216298424,-0.382098296,-4.108657145,0.121933146,-1.321993012,0.084652789,0.593316959,-0.865024847,1.281043644,-0.799203478,0.231428422
2012-04-30,-0.055800252,-0.928932971,-0.988758208,-0.215746921,0.617673205,0.632436592,1.727986101,-0.478061216,-0.513602104,-0.93334482,0.823117907,0.15992926,-0.810598801,-1.654626233
2012-05-31,0.178940644,-1.533809331,-1.426184548,3.152394182,6.351557664,2.628806996,1.876395776,-0.701059286,-0.507426364,-0.705519614,1.51626372,7.005937806,-0.800830462,0.110445983
2012-06-30,-2.649146043,-1.829515611,0.724708514,-1.2599521,-3.758091907,-1.49743578,1.374104598,-1.282897378,0.709617911,0.606397072,-0.140093003,-3.518147154,-0.422395355,0.606832047
2012-07-31,-2.908524689,-0.862112822,-0.797718921,-1.806578137,-0.124522831,-2.828411305,2.022837256,-0.861864983,-1.116031798,-0.608841609,-0.93527738,-0.231301417,-0.618162492,-0.32554448
2012-08-31,-1.972109617,0.647636021,0.137281664,-0.887778233,-2.214431813,-2.974273301,0.557643987,-0.876855727,0.718776874,0.188354,-0.966799944,-1.202474884,-0.680264856,-0.73209265
2012-09-30,4.137124474,-1.690331715,-0.014366632,-1.871440859,-1.702735942,5.866771765,1.883647202,0.143946303,0.709124208,0.09693507,-1.078454362,-2.064648272,-0.92973418,-0.577194536
2012-10-31,-4.367982319,-0.414880904,0.312859527,1.803564729,-0.263383289,-0.477303447,-0.57104365,0.05508867,0.087867383,0.274146825,-1.324377908,0.607966855,-0.869480608,0.717342849
2012-11-30,2.800414822,-0.059900207,-0.470748432,-1.391493334,0.755427456,1.434663425,0.260453707,-0.562749975,-0.532259081,-0.300638115,0.451975149,0.273995814,-0.912366479,-0.725964664
2012-12-31,0.191671135,0.393839522,0.532188975,0.170747962,-0.641823959,2.504753856,-2.542883583,0.301565777,0.096936262,0.424051605,0.102734566,-1.387952597,-0.972831851,-0.778883923
2013-01-31,-0.290046,1.493237074,0.326149274,-0.298046926,-1.211277223,-7.279456216,-2.644979345,0.269072443,0.012901893,0.764174495,-0.615649869,-0.162430477,-0.93689668,-0.980919654
2013-02-28,-1.657334739,-0.892259717,-0.11974302,0.007255381,2.384021178,-1.718972272,-0.272970696,0.626375159,1.350848286,-0.47596252,0.174861416,2.543062064,-0.681286224,-0.969922468
2013-03-31,-2.831646289,0.93723738,0.067008748,0.309007287,-0.791249158,-5.591108537,-1.478205265,-1.152287134,-1.544458994,0.300275965,0.350672968,0.488001409,-0.56044488,-1.657028299
2013-04-30,-3.248707761,-2.334906046,-0.569295098,-0.186534385,0.012166614,-2.789863909,0.492077479,-0.116699117,-0.322014031,-0.587286019,-0.391521873,-1.583169081,-0.849816395,-0.105115964
2013-05-31,2.077472896,0.449936198,1.293923133,-0.974114881,3.076854408,-5.295580948,-1.677229611,-0.540703852,-1.051342585,1.392163704,-0.046554716,4.397577417,-0.166384934,0.791663479
2013-06-30,-2.122835417,1.939350643,1.207677952,1.650871524,2.649995784,-7.73705974,-3.744860759,-0.169271143,1.1434709,0.617177633,1.078392196,1.404941561,-0.06567808,0.796940385
2013-07-31,-1.153604388,0.002066471,-0.013383657,-0.740038672,-3.35824267,-2.756574126,0.46743607,1.589298942,0.085104502,-0.002938396,-1.614607795,-1.433104616,0.209648816,-1.219077091
2013-08-31,1.593903604,0.929973565,0.336772152,-0.19180342,0.159052706,0.676159445,1.020416509,0.449413006,-0.00911577,0.162383926,0.115134881,2.296046655,-0.563687814,0.239962673
2013-09-30,-0.489052636,-1.449824498,-0.270194482,-0.103161273,-1.439764285,1.12594123,-1.541134866,0.414995405,0.711304059,-0.674711854,-0.158360451,-3.662668704,-0.332386316,-0.230744377
2013-10-31,-1.022260008,-1.084217667,-0.320283594,-0.784843666,-1.030180331,-0.170712124,0.068375611,0.226851039,-0.806417868,0.211442858,-0.154531883,-0.354267542,-0.473755921,-0.418993985
2013-11-30,-2.184243906,1.198938187,0.50108795,0.266834732,0.708071078,-6.546237777,-3.11306806,0.750411711,-0.480502972,0.522979014,-0.215116052,1.464708393,-0.726101195,-1.255570173
2013-12-31,1.11663597,-0.741187715,0.23872307,-1.870882843,0.630697843,-3.03908616,0.60757559,-0.096361056,-0.156159106,0.611860031,-1.499478916,-0.287946386,-0.67475163,-1.055132441
2014-01-31,-1.762225087,-0.942288404,-1.147649808,1.17494614,1.119932842,-1.108713233,3.606447216,-1.955834338,0.752659047,-1.176549678,-0.286093841,2.470725701,-0.856265682,-1.122645641
2014-02-28,-1.551858086,-1.18713084,-0.094667215,-1.896004844,-3.562308192,-2.267612408,1.96224174,0.363445958,-1.352402964,0.20006972,0.26676755,-2.707146651,-0.854182305,-1.331635729
2014-03-31,-1.130327385,0.426789307,0.14915175,0.43002929,-0.085582667,-0.064394566,-2.01170077,-0.195838417,-0.406490852,0.265390639,-0.464754659,-1.085409566,-0.460227194,-0.405687391
2014-04-30,-0.569358281,-0.439164824,-0.480250322,-0.337617331,-0.790465041,-0.952098344,0.843014488,0.054609442,-0.108089188,-0.510159226,-0.864906025,-0.371119966,-0.531031291,-1.188528798
2014-05-31,0.206609048,-0.902683599,-0.868454781,-1.106845339,1.140023604,1.536054926,0.034911966,-0.290521014,0.92759228,-0.494015777,0.090204794,0.431451669,-0.855142689,-1.235066342
2014-06-30,1.687372072,0.321093749,-0.234026092,-0.406900197,-1.716804887,1.819081563,0.401660583,0.058389717,0.252044397,0.252875598,0.101783731,-0.454070466,-0.838343949,-1.265294065
2014-07-31,3.791441772,-0.711299038,-0.258813276,0.026853674,2.679153944,6.036498385,-0.203993383,-0.132523354,-0.60147844,0.003348768,0.037659095,1.952076086,-1.002104254,-0.774968005
2014-08-31,0.405410012,-0.907609379,-0.983861669,-0.70435535,0.400061873,-0.151318612,0.194734054,0.76047655,-0.754355224,-0.611854773,0.570912373,0.443419901,-0.701724176,0.694715257
2014-09-30,-1.007169468,-0.934163894,0.845628117,0.317002364,3.780868302,-2.214719202,0.742669444,-0.716229815,0.366958523,0.383577315,-0.102766388,4.185706446,-0.566677631,0.096409631
2014-10-31,1.365147661,-2.509369067,-0.493513116,-0.382263219,0.706623247,1.801295901,1.190010387,0.796057882,0.255524012,-0.345762615,0.3979015,1.134403366,-0.331788227,-0.038003438
2014-11-30,-0.354660525,-3.433654868,-0.325073403,0.617806936,0.316731478,0.808632465,2.057446957,-0.046569945,-0.705174033,-0.299978696,0.236111672,1.698233026,-0.327224735,0.414520129
2014-12-31,1.627589311,-3.113577426,-0.220640679,1.969531592,1.151162094,4.74453836,2.321227129,-0.757013419,0.2122851,-0.116518166,0.684833056,3.328935022,-0.090920111,1.240342385
2015-01-31,0.13608031,-2.421397895,-1.56570346,1.453797116,0.64948717,8.435751787,3.589248195,-0.42701664,-0.171797737,-0.902356544,0.521859671,3.084059353,-0.121750825,1.726477732
2015-02-28,-2.074010345,1.884332169,0.97717021,-2.159263386,0.121961471,-7.558919086,-3.999219054,0.065536411,0.827024861,1.332885955,-0.48642163,-0.48612751,0.177078417,0.783977683
2015-03-31,1.82818532,-1.968269871,-0.059726601,0.150320927,2.243292453,4.85193028,1.554254556,-0.427399715,0.123048283,-0.620551963,-0.223021552,2.781056718,-0.412718147,-0.608910461
2015-04-30,1.385238657,2.645695369,0.216950362,-1.102502907,-2.040634157,-1.178480163,-2.889674279,-0.35866882,0.258303701,0.289979144,-0.481520945,-4.047607329,-0.620662391,-0.1464609
2015-05-31,-3.157370621,-0.502961901,0.811880803,0.242546742,0.464762212,-3.296180169,0.440810609,0.240781233,-0.357619851,-0.020533779,1.211720084,2.57430766,-0.679506515,0.620429819
2015-06-30,-2.477655297,0.818940469,1.090974528,1.438375522,-0.673936134,-3.264247513,-0.972386497,-0.427648665,0.34492146,0.561398532,0.593936898,-0.206492394,-0.224379915,0.505523773
2015-07-31,-1.478490905,-4.327928587,-0.644459343,0.781637962,2.488171042,-1.126673173,2.536966444,-0.424887184,-0.045262011,-0.565638537,0.348902601,3.26677658,-0.57791006,0.514047681
2015-08-31,-0.864765236,-0.118650286,0.314039934,0.776387094,0.834327844,1.001286803,3.798927616,-0.757068396,1.86907889,0.218493421,0.771431857,1.695069691,-0.188315609,0.870712263
2015-09-30,-0.131122895,-1.426315451,-0.146758153,1.279361075,1.019833064,2.287081209,1.57154674,-0.24640119,-0.59696958,-0.460677544,1.448014237,0.924585302,-0.087804938,-0.057174013
2015-10-31,-2.363330422,-0.784619229,0.154059356,-0.791698322,-2.686389648,-2.687357047,-1.41735268,0.365652084,-0.111746473,0.552836226,-0.678322356,-1.035177249,-0.582313531,-0.454864935
2015-11-30,-2.187180468,-1.421753527,0.366315498,0.635879192,2.782536157,-0.382859,-0.474737381,-0.691774483,0.492408796,-0.017875411,-0.781980111,2.531481181,-0.45690485,-0.073459861
2015-12-31,2.644969128,-2.536511468,0.191187073,0.648135837,0.150885927,3.507476383,2.805542548,-0.550498786,0.252842224,0.149556188,0.593355512,0.039503009,-0.345784881,-0.579116894
2016-01-31,1.314671754,-1.793401749,-0.877150441,1.666138655,0.577419538,6.480459572,4.104289301,-0.101377657,0.257977556,-1.006578351,1.404775104,1.791270926,-0.283899747,1.147029642
2016-02-29,2.512831327,-2.365126791,-0.749387271,-0.206375172,-1.994173999,7.445128159,4.905966544,0.691161339,1.086831253,-0.145021467,1.534998506,-0.906951398,-0.635014979,-0.184983272
2016-03-31,-2.234813537,0.681884928,-0.240405438,-0.501209528,-4.274632607,-1.744795104,-3.491808656,0.306887144,-0.390204924,0.284476732,-2.274711678,-5.630767826,-0.534517569,0.963743899
2016-04-30,0.263470023,0.86489066,-0.18151501,-2.31436515,-1.697215313,-2.476754414,1.748653012,-0.355005716,0.433095421,-0.035648353,-1.562585861,-1.713851724,-0.497421355,-0.411551059
2016-05-31,-2.88766261,0.780530056,-0.058781717,-0.720656466,2.920340271,-7.55328544,-1.320107691,0.275274467,-0.402819666,-0.05159909,-0.374290288,4.004085691,-0.624591081,-0.41815486
2016-06-30,2.421756951,-1.203438378,-1.49254396,-1.249944064,-1.724200001,7.093107198,3.518045857,0.623606377,0.08362933,-0.889302655,0.323454755,-1.450386768,-0.655550268,0.266420533
2016-07-31,2.099990222,-2.861250484,-0.434908389,0.283002761,-1.304783798,6.006297453,0.923624872,0.022256717,-0.375845675,0.19025106,-1.032263851,-0.675910682,-0.170838685,-0.97935439
2016-08-31,-1.339353679,0.744643061,0.217847661,-0.631024379,1.156180437,-1.30305385,-1.080279214,-0.998721992,-0.069030095,0.297517229,-0.498496958,0.712883417,-0.547134454,-0.915622783
2016-09-30,1.028092543,1.104394268,0.00287052,-0.516710041,-0.613998429,0.381639605,-0.951031567,0.667060458,0.628860922,-0.154793502,0.179715528,-1.677748774,-0.028497892,-1.147022383
2016-10-31,2.343629073,0.922225639,0.719142802,-0.211205474,2.387354692,1.527013324,-1.355188036,0.344523317,-0.453526729,0.745359067,-0.696252669,2.461752062,-0.681102064,0.363983952
2016-11-30,3.947922265,1.595049322,0.972395988,-2.425732852,4.387147457,-7.615402088,-2.583625543,0.27158978,0.011289705,1.335923792,-0.246683468,2.737554101,-0.170101305,1.342715943
2016-12-31,-3.808443324,0.998341699,0.186604135,-0.918483474,-0.082267654,-5.976185449,-1.045209136,0.769078842,-0.144855089,-0.311328054,-1.054964639,0.302956617,-0.469825463,-1.361727075
2017-01-31,4.108689128,-1.520616302,-0.316906496,-0.440786365,-2.457100758,6.818506271,1.093989742,0.04862588,1.184982009,0.097270597,-0.814740554,-3.597089108,-0.643062912,0.231430933
2017-02-28,-0.084783025,-1.218425451,-0.335912931,-0.942133784,-0.777064544,0.611537143,1.208869779,0.587699551,-1.113607008,-0.240536582,-0.014863347,0.611872878,-0.017327065,-1.61828398
2017-03-31,0.199452336,-0.279394799,0.243414621,0.696623259,-0.747207632,2.901560691,-1.069857071,-0.137429564,-0.901783415,0.221817704,-0.457603952,-0.055330202,-0.760924635,-1.522975115
2017-04-30,-1.687078442,-1.318163723,-0.119687238,0.407321827,-1.577425132,1.020162766,0.927561392,-1.038916583,0.021521678,-0.216024997,0.10992031,-0.429261855,-0.23911602,-1.787102586
2017-05-31,-0.696897923,-0.788528214,-0.211634572,0.395202008,-1.490558337,0.522209183,-0.150858183,0.343952332,-0.293037236,-0.165378315,-0.467764112,-1.694173626,-0.811670967,-1.158049924
2017-06-30,1.612773829,-0.604085088,-0.096344983,-0.17242982,0.060736667,-0.031448076,-0.007515791,1.244288379,-0.345618174,0.59831219,-0.374179339,-1.734082328,-0.957029369,-0.79142559
2017-07-31,-0.134869861,0.911378434,-0.072045299,-0.264704338,-2.400151167,0.182550366,-1.313650234,-0.068995317,-0.343002989,-0.351819673,-0.929893835,-2.798580307,-1.066272021,-1.282621025
2017-08-31,4.309694632,-1.118794599,-0.924364253,-1.283562344,0.057835995,5.921511766,2.391956828,1.093263224,0.413750245,-0.397460828,0.488671284,-0.156782019,-0.833562949,-1.101718111
2017-09-30,-1.644902791,0.863320973,0.423952088,-0.685482086,0.701312991,-4.633678511,-1.65573544,0.758574381,-0.055163651,0.518823673,-0.345583113,1.136789605,-1.001565505,-2.052830079
2017-10-31,1.450779566,1.384945774,-0.307859935,-1.329564091,0.956118834,-1.384069913,-1.772568645,-0.267321507,-0.114596647,0.012627796,-1.230359236,2.353505158,-1.215521309,-1.040831088
2017-11-30,-2.671391764,0.451836352,0.004738772,0.647339435,-1.732191662,-4.60259963,-1.02629775,-0.119497685,-0.11328737,0.032640906,-0.283558746,-0.694344809,-1.079940066,0.747727911
2017-12-31,2.446021302,0.142557158,-0.604625154,-1.086075967,-0.508270304,2.082816226,0.202024699,0.836104022,-0.34784151,-0.287837229,-0.388756643,-2.700533844,-1.371195276,-0.727421897
2018-01-31,-0.775303772,1.659669876,0.662468368,0.446549655,-4.177342771,-2.482741078,-3.775019637,-0.384059548,0.359075389,1.061634154,-1.012269216,-4.174510416,-0.851877359,0.449561848
2018-02-28,0.199945386,-0.275372148,0.789166858,1.023762859,1.823671603,0.999480633,0.889586526,1.055983262,0.625554522,0.101830224,0.060287986,2.410189,-0.2965246,0.609726825
2018-03-31,-2.146386626,1.68269926,-0.40958717,1.174158175,-0.108804323,0.085722794,-1.209019288,-0.685608503,-1.052206753,-0.066767608,1.419765918,-0.215565475,-0.321181983,0.182071465
2018-04-30,1.148341152,1.571100635,0.15043248,-0.860106111,1.708866587,-4.225981253,-1.190181302,-0.200861421,-0.335444808,0.55939026,-0.263961537,2.900183911,-0.805877308,0.187356523
2018-05-31,0.313370537,0.656577249,-0.572241319,-0.982309045,1.938572309,-4.600063694,-0.25254573,0.060483224,-0.095867452,-0.630834968,0.583952444,1.491561163,-0.712806269,-0.139223202
2018-06-30,-2.691938241,0.918540695,-0.141819577,1.022580364,1.397368466,-5.456738694,-1.412243822,0.433641682,-0.475898384,0.193927306,0.489961837,1.925372021,-0.808653147,-0.361886811
2018-07-31,-3.068662451,-1.317494374,0.607636402,-0.296270518,-0.892641526,-0.996355573,-0.454640308,-0.355285797,0.198205324,0.178208959,-0.857983686,-0.64815708,-1.045024454,-0.295075956
2018-08-31,-1.016960478,1.187718877,-0.54060697,0.287717688,1.540811625,-7.049108566,-1.545659901,1.071031475,0.100009345,-0.399007057,0.021062904,3.059668045,-1.100761982,0.49478906
2018-09-30,-0.887355675,-0.056498499,0.654335915,-1.763575621,0.200086654,-1.586473347,0.964671572,-0.511990502,-0.190955985,0.556516367,-0.287700627,-1.19987887,-0.97225678,-0.438239902
2018-10-31,0.11614648,-1.13702542,1.069745569,1.732747967,1.598375551,4.35488121,3.285506252,-0.772234404,0.051374605,0.203971188,0.431535343,2.34995904,-0.255768244,0.841190567
2018-11-30,3.356049785,-2.99915841,-0.02585939,1.47395891,-1.393452549,6.573495958,0.285211436,0.514519978,-0.483868991,-0.351617625,1.62415043,-2.008666606,-0.342211448,1.44813347
2018-12-31,-0.257665844,-1.851279217,-0.511392826,2.311061623,0.580048826,11.24723213,4.569300026,-1.593104981,0.387916563,-0.717637632,1.12425583,0.175239529,0.499521557,0.949621397
2019-01-31,-0.126693586,0.053937267,-0.507925161,-2.997053736,-2.321723404,-1.271503826,-0.81623972,0.70855538,0.1918626,0.215894651,-0.097793804,-2.04077857,-0.68464279,-0.584067126
2019-02-28,-0.421976595,0.448041255,0.085774814,-1.653318252,0.636725493,-4.806390498,-0.083300158,-0.161820829,0.485178889,0.257023007,-1.673236949,1.394436223,-0.83314609,-0.857532005
2019-03-31,0.887592736,-0.743891994,-1.330330707,-0.801287042,1.382727987,-0.081726358,0.597836657,-0.047618157,-0.006185239,-0.108214011,0.322588261,0.599984418,-0.870100252,-0.307117424
2019-04-30,-2.110357889,0.999192544,0.305950091,-0.240023693,-0.6116247,-4.104472564,-2.300464469,-1.069166905,-0.202270883,0.135621948,-0.630374287,0.710647655,-0.897274788,-1.166520808
2019-05-31,-1.826193207,-2.823975603,-0.717388334,2.569515089,0.777630962,4.870283358,4.54082979,-0.343306125,-0.492995011,-1.19499079,1.112612276,0.884912159,-0.658834636,0.488215269
2019-06-30,-1.790180065,-1.017257263,-0.306884971,-1.578707772,-3.989860481,-0.645180381,1.22585369,0.153423986,0.689430277,0.083117664,0.351071152,-2.496685486,-0.730809846,0.539789029
